Gridkm2Code,Area,Residents,Daytime,ElDom05,ElDom06,ElDom07,ElDom08,ElEc705,ElEc706,ElEc707,ElEc708,ElInd05,ElInd06,ElInd07,ElInd08,GasDom05,GasDom06,GasDom07,GasDom08,GasInd05,GasInd06,GasInd07,GasInd08,Other05,Other06,Other07,Other08,Motorcy05,Motorcy06,Motorcy07,Motorcy08,Taxi05,Taxi06,Taxi07,Taxi08,Cars05,Cars06,Cars07,Cars08,Bus05,Bus06,Bus07,Bus08,LGV05,LGV06,LGV07,LGV08,HGVRig05,HGVRig06,HGVRig07,HGVRig,HGVArt05,HGVArt06,HGVArt07,HGVArt08,dummy,Gridkm2Code;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
11963,1.00E+06,1.07E+03,6.82E+02,2.76E-01,2.74E-01,2.77E-01,2.72E-01,4.80E-02,4.55E-02,4.55E-02,4.36E-02,1.91E-01,2.10E-01,1.90E-01,1.84E-01,1.51E+00,1.47E+00,1.45E+00,1.44E+00,3.27E-01,3.17E-01,2.85E-01,2.68E-01,6.70E-02,6.46E-02,6.47E-02,6.47E-02,9.02E-04,8.71E-04,8.65E-04,8.44E-04,1.39E-03,1.29E-03,1.30E-03,1.20E-03,1.30E-01,1.24E-01,1.22E-01,1.13E-01,7.23E-03,7.22E-03,7.22E-03,6.80E-03,1.69E-02,1.69E-02,1.68E-02,1.64E-02,9.85E-03,9.65E-03,9.60E-03,8.95E-03,1.76E-03,1.60E-03,1.59E-03,1.47E-03,0,11963; 1.00000100000000E+0006; 1.07233000000000E+0003; 6.82360000000000E+0002; 2.76011710289660E-0001; 2.73929292280753E-0001; 2.76874380659866E-0001; 2.72363426266711E-0001; 4.80461848305275E-0002; 4.55436759175113E-0002; 4.54611417534701E-0002; 4.35881984209340E-0002; 1.91209169521424E-0001; 2.10055611862196E-0001; 1.89982572574505E-0001; 1.84079952906348E-0001; 1.51006344427446E+0000; 1.46888220691688E+0000; 1.45058713388775E+0000; 1.43765050298877E+0000; 3.26935403658204E-0001; 3.16740208373947E-0001; 2.84520377580079E-0001; 2.67539915108487E-0001; 6.69519878425327E-0002; 6.46325837692427E-0002; 6.46983371281469E-0002; 6.46983371281469E-0002; 9.02396357877615E-0004; 8.70889540069364E-0004; 8.64953472946070E-0004; 8.44291393151529E-0004; 1.38835477602878E-0003; 1.28835487602868E-0003; 1.29748728698759E-0003; 1.20148281678202E-0003; 1.30338568291569E-0001; 1.24128757149781E-0001; 1.21869855299094E-0001; 1.13349201719291E-0001; 7.23047222158257E-0003; 7.21563205377434E-0003; 7.22362291336339E-0003; 6.80467356062324E-0003; 1.68592297161127E-0002; 1.68687045924826E-0002; 1.68437046174826E-0002; 1.63843443462493E-0002; 9.84941937432492E-0003; 9.65273007329732E-0003; 9.60227350274933E-0003; 8.94519653425552E-0003; 1.76050052260450E-0003; 1.60159657191941E-0003; 1.58972443767282E-0003; 1.47031816438503E-0003;0
11964,1.00E+06,1.07E+03,4.90E+02,2.32E-01,2.32E-01,2.31E-01,2.27E-01,6.20E-02,6.05E-02,5.87E-02,5.55E-02,1.10E-01,1.21E-01,1.09E-01,1.06E-01,1.47E+00,1.42E+00,1.40E+00,1.37E+00,1.91E-01,1.79E-01,1.60E-01,1.53E-01,6.46E-02,6.23E-02,6.24E-02,6.24E-02,6.50E-04,6.18E-04,6.14E-04,5.68E-04,7.81E-04,7.13E-04,7.19E-04,6.46E-04,9.42E-02,8.88E-02,8.72E-02,7.99E-02,4.01E-03,3.84E-03,3.85E-03,3.58E-03,1.11E-02,1.06E-02,1.06E-02,9.80E-03,6.33E-03,6.06E-03,6.02E-03,5.58E-03,9.50E-04,9.10E-04,9.03E-04,8.34E-04,0,11964; 1.00000000000000E+0006; 1.06937000000000E+0003; 4.90370000000000E+0002; 2.31636073059361E-0001; 2.32199771689498E-0001; 2.31064497716895E-0001; 2.26874315068493E-0001; 6.19916666666667E-0002; 6.04797945205479E-0002; 5.87223744292237E-0002; 5.55047945205479E-0002; 1.09782420091324E-0001; 1.20602853881278E-0001; 1.09077853881278E-0001; 1.05688926940639E-0001; 1.46820901826484E+0000; 1.42030833333333E+0000; 1.39902066210046E+0000; 1.37116301369863E+0000; 1.90585502283105E-0001; 1.78755936073059E-0001; 1.60353082191781E-0001; 1.53190525114155E-0001; 6.45800228310502E-0002; 6.23420091324201E-0002; 6.24060502283105E-0002; 6.24060502283105E-0002; 6.49543378995434E-0004; 6.18150684931507E-0004; 6.14041095890411E-0004; 5.67694063926941E-0004; 7.80821917808219E-0004; 7.12899543378995E-0004; 7.18607305936073E-0004; 6.45776255707763E-0004; 9.41547945205480E-0002; 8.87916666666667E-0002; 8.71702054794520E-0002; 7.99455479452055E-0002; 4.01267123287671E-0003; 3.84372146118721E-0003; 3.84760273972603E-0003; 3.57671232876712E-0003; 1.11444063926940E-0002; 1.06035388127853E-0002; 1.05857305936073E-0002; 9.80353881278539E-0003; 6.32819634703196E-0003; 6.05662100456621E-0003; 6.02363013698630E-0003; 5.57899543378995E-0003; 9.49771689497717E-0004; 9.09931506849315E-0004; 9.02625570776256E-0004; 8.34246575342466E-0004;0
11965,1.00E+06,2.18E+03,7.68E+02,4.38E-01,4.48E-01,4.49E-01,4.48E-01,1.27E-01,1.26E-01,1.27E-01,1.09E-01,9.90E-02,1.09E-01,9.84E-02,9.53E-02,2.73E+00,2.65E+00,2.59E+00,2.49E+00,3.04E-01,4.86E-01,2.67E-01,2.60E-01,1.28E-01,1.24E-01,1.24E-01,1.24E-01,5.10E-03,4.92E-03,4.88E-03,4.80E-03,1.17E-02,1.06E-02,1.07E-02,9.73E-03,7.13E-01,6.73E-01,6.61E-01,6.12E-01,6.11E-02,6.15E-02,6.16E-02,5.87E-02,9.59E-02,9.70E-02,9.67E-02,9.73E-02,4.12E-02,4.35E-02,4.33E-02,4.66E-02,4.93E-03,5.03E-03,4.99E-03,5.84E-03,0,11965; 1.00000500000000E+0006; 2.17918000000000E+0003; 7.67880000000000E+0002; 4.38397465546919E-0001; 4.48108375896477E-0001; 4.48570930661328E-0001; 4.47771847898751E-0001; 1.27034296335368E-0001; 1.25543093745718E-0001; 1.26639206986613E-0001; 1.08797172909112E-0001; 9.89959662073836E-0002; 1.08753794130572E-0001; 9.83614944938974E-0002; 9.53052312364009E-0002; 2.73194273298040E+0000; 2.65230580239793E+0000; 2.58931867441119E+0000; 2.49070786609537E+0000; 3.04010922867760E-0001; 4.85854762507009E-0001; 2.67492269844587E-0001; 2.59976553998509E-0001; 1.28221162547155E-0001; 1.23778490696587E-0001; 1.23904289154353E-0001; 1.23904289154353E-0001; 5.10157266565265E-0003; 4.91607131005441E-0003; 4.88182490594396E-0003; 4.80465634201509E-0003; 1.16936629928722E-0002; 1.06344217137361E-0002; 1.07212934254963E-0002; 9.73214312010632E-0003; 7.12617898097724E-0001; 6.73414098682931E-0001; 6.60516560430896E-0001; 6.12128674516445E-0001; 6.11043748434226E-0002; 6.15383909381823E-0002; 6.15798290871559E-0002; 5.86555286401650E-0002; 9.59379906296816E-0002; 9.69527115834740E-0002; 9.66753157101794E-0002; 9.72836460018613E-0002; 4.11745658166686E-0002; 4.35405357219789E-0002; 4.33064044725438E-0002; 4.65950866592699E-0002; 4.93456436827405E-0003; 5.02885613425814E-0003; 4.98992938825260E-0003; 5.84026760231496E-0003;0
11966,1.00E+06,4.60E+03,2.89E+03,5.89E-01,6.00E-01,5.93E-01,5.90E-01,3.31E-01,3.32E-01,3.18E-01,2.82E-01,8.99E-01,9.88E-01,8.93E-01,8.66E-01,3.73E+00,3.57E+00,3.48E+00,3.35E+00,2.10E+00,3.89E+00,1.87E+00,1.75E+00,2.90E-01,2.79E-01,2.80E-01,2.80E-01,3.61E-03,3.37E-03,3.35E-03,3.05E-03,5.18E-03,4.88E-03,4.91E-03,4.35E-03,4.89E-01,4.68E-01,4.60E-01,4.19E-01,3.22E-02,3.20E-02,3.21E-02,2.84E-02,6.52E-02,6.38E-02,6.37E-02,5.92E-02,3.73E-02,3.52E-02,3.50E-02,3.13E-02,8.35E-03,8.38E-03,8.32E-03,7.19E-03,0,11966; 1.00000000000000E+0006; 4.60304000000000E+0003; 2.89316000000000E+0003; 5.88968721461187E-0001; 6.00466894977169E-0001; 5.93312100456621E-0001; 5.89828310502283E-0001; 3.30951712328767E-0001; 3.32438926940639E-0001; 3.18427397260274E-0001; 2.81557762557078E-0001; 8.99090525114155E-0001; 9.87705707762557E-0001; 8.93321917808219E-0001; 8.65568721461187E-0001; 3.73472191780822E+0000; 3.57325844748858E+0000; 3.47797876712329E+0000; 3.35004394977169E+0000; 2.10020525114155E+0000; 3.89162020547945E+0000; 1.86739726027397E+0000; 1.75215867579909E+0000; 2.89514497716895E-0001; 2.79482990867580E-0001; 2.79767351598174E-0001; 2.79767351598174E-0001; 3.60673515981735E-0003; 3.36746575342466E-0003; 3.34554794520548E-0003; 3.04874429223744E-0003; 5.18481735159817E-0003; 4.87511415525114E-0003; 4.91073059360731E-0003; 4.34931506849315E-0003; 4.89092579908676E-0001; 4.68388698630137E-0001; 4.59811187214612E-0001; 4.18534931506849E-0001; 3.22187214611872E-0002; 3.20469178082192E-0002; 3.20803652968037E-0002; 2.84044520547945E-0002; 6.52302511415525E-0002; 6.38372146118721E-0002; 6.37312785388128E-0002; 5.91915525114155E-0002; 3.73237442922374E-0002; 3.51752283105023E-0002; 3.49910958904110E-0002; 3.13303652968037E-0002; 8.35479452054795E-0003; 8.38310502283105E-0003; 8.31872146118721E-0003; 7.18652968036530E-0003;0
11967,1.00E+06,4.62E+03,2.72E+03,5.83E-01,6.10E-01,6.18E-01,6.33E-01,4.38E-01,4.53E-01,4.42E-01,3.83E-01,8.14E-01,8.94E-01,8.09E-01,7.83E-01,3.38E+00,3.26E+00,3.10E+00,3.02E+00,8.80E-01,1.03E+00,7.11E-01,7.31E-01,2.88E-01,2.78E-01,2.79E-01,2.79E-01,8.03E-03,7.26E-03,7.21E-03,6.40E-03,1.47E-02,1.42E-02,1.43E-02,1.25E-02,9.64E-01,9.51E-01,9.34E-01,8.38E-01,1.08E-01,1.11E-01,1.11E-01,9.48E-02,1.58E-01,1.60E-01,1.60E-01,1.49E-01,9.11E-02,8.40E-02,8.36E-02,7.10E-02,3.00E-02,3.10E-02,3.07E-02,2.54E-02,0,11967; 1.00000900000000E+0006; 4.62131000000000E+0003; 2.71672000000000E+0003; 5.82694755747198E-0001; 6.09809580206929E-0001; 6.18047748072550E-0001; 6.32837683456283E-0001; 4.38222197552733E-0001; 4.52942042243081E-0001; 4.42160746580678E-0001; 3.82874636320054E-0001; 8.13785255841373E-0001; 8.93995607007573E-0001; 8.08563156721544E-0001; 7.83442606550788E-0001; 3.38023156421729E+0000; 3.25528634169233E+0000; 3.10374113025677E+0000; 3.02068194628257E+0000; 8.79960687659747E-0001; 1.02707854168125E+0000; 7.10908670315118E-0001; 7.30970476060236E-0001; 2.88257793807710E-0001; 2.78269870000394E-0001; 2.78552744166855E-0001; 2.78552744166855E-0001; 8.02972225304767E-0003; 7.25678400401246E-0003; 7.20963830960225E-0003; 6.39857254983335E-0003; 1.46801190204813E-0002; 1.42332052344862E-0002; 1.43373138865494E-0002; 1.25047961326338E-0002; 9.63814499185489E-0001; 9.51297146088242E-0001; 9.33782577691961E-0001; 8.37634812884858E-0001; 1.08454160898853E-0001; 1.10910759794029E-0001; 1.11025598943125E-0001; 9.48160416327943E-0002; 1.57553719002830E-0001; 1.60410885069158E-0001; 1.60147759583406E-0001; 1.49315208674537E-0001; 9.11478098066980E-0002; 8.40000430863702E-0002; 8.35759601451258E-0002; 7.10269863278993E-0002; 2.99883145800546E-0002; 3.09823695605004E-0002; 3.07466410884494E-0002; 2.54460038626776E-0002;0
11968,1.00E+06,3.69E+02,2.14E+02,4.73E-02,4.95E-02,5.03E-02,5.15E-02,3.79E-02,3.92E-02,3.83E-02,3.31E-02,6.27E-02,6.89E-02,6.23E-02,6.03E-02,2.25E-01,2.17E-01,2.07E-01,2.01E-01,5.83E-02,5.57E-02,4.49E-02,4.87E-02,2.30E-02,2.22E-02,2.22E-02,2.22E-02,4.43E-04,4.22E-04,4.19E-04,3.87E-04,5.33E-04,4.87E-04,4.90E-04,4.40E-04,6.42E-02,6.06E-02,5.95E-02,5.45E-02,2.74E-03,2.62E-03,2.62E-03,2.44E-03,7.60E-03,7.23E-03,7.22E-03,6.69E-03,4.32E-03,4.13E-03,4.11E-03,3.81E-03,6.47E-04,6.20E-04,6.15E-04,5.68E-04,0,11968; 1.00000100000000E+0006; 3.68980000000000E+0002; 2.13970000000000E+0002; 4.72796330856637E-0002; 4.95474390370359E-0002; 5.02775752932010E-0002; 5.15426425212844E-0002; 3.78806698818872E-0002; 3.91725635671625E-0002; 3.82795279305177E-0002; 3.31183458770879E-0002; 6.26748231699257E-0002; 6.88526708733565E-0002; 6.22728829325965E-0002; 6.03372684298549E-0002; 2.25378085124198E-0001; 2.17153321659464E-0001; 2.06935751968358E-0001; 2.01492035950886E-0001; 5.83486859435515E-0002; 5.57119305894393E-0002; 4.49018957373737E-0002; 4.87435585623775E-0002; 2.29552281863243E-0002; 2.21599093469400E-0002; 2.21823979089263E-0002; 2.21823979089263E-0002; 4.43150241781265E-0004; 4.21574920890833E-0004; 4.18835197603159E-0004; 3.87328379794908E-0004; 5.32876179452588E-0004; 4.86529193836103E-0004; 4.90182158219668E-0004; 4.40410518493591E-0004; 6.42372645298588E-0002; 6.05782499240332E-0002; 5.94718583363608E-0002; 5.45430961418354E-0002; 2.73698356438630E-0003; 2.62191518630399E-0003; 2.62442659931769E-0003; 2.43995189794765E-0003; 7.60318874384322E-0003; 7.23423934110312E-0003; 7.22191058630859E-0003; 6.68834947603409E-0003; 4.31746143596322E-0003; 4.13218764863427E-0003; 4.10969908664795E-0003; 3.80650304281203E-0003; 6.47373781849962E-0004; 6.19748238699250E-0004; 6.15182033219793E-0004; 5.68492582192349E-0004;0
11969,9.33E+05,4.20E+01,4.03E+01,5.78E-03,6.06E-03,6.15E-03,6.30E-03,4.73E-03,4.90E-03,4.79E-03,4.14E-03,1.67E-02,1.84E-02,1.66E-02,1.61E-02,2.65E-02,2.56E-02,2.43E-02,2.37E-02,1.56E-02,1.49E-02,1.20E-02,1.30E-02,3.05E-03,2.95E-03,2.95E-03,2.95E-03,3.27E-04,3.11E-04,3.09E-04,2.86E-04,3.93E-04,3.59E-04,3.62E-04,3.25E-04,4.74E-02,4.47E-02,4.39E-02,4.03E-02,2.02E-03,1.94E-03,1.94E-03,1.80E-03,5.61E-03,5.34E-03,5.33E-03,4.94E-03,3.19E-03,3.05E-03,3.03E-03,2.81E-03,4.78E-04,4.58E-04,4.54E-04,4.20E-04,0,11969; 9.32682000000000E+0005; 4.19800000000000E+0001; 4.03400000000000E+0001; 5.78192145224947E-0003; 6.05877806370138E-0003; 6.14726936789224E-0003; 6.30136418390372E-0003; 4.73471315535179E-0003; 4.89725319956405E-0003; 4.78599649761454E-0003; 4.14097689445293E-0003; 1.67151873177563E-0002; 1.83620068169099E-0002; 1.66066232972621E-0002; 1.60901180362864E-0002; 2.65182613396968E-0002; 2.55508543295659E-0002; 2.43493064274336E-0002; 2.37073466895621E-0002; 1.55594150003643E-0002; 1.48573595081945E-0002; 1.19749664048822E-0002; 1.29994093040212E-0002; 3.05093048349328E-0003; 2.94518153906602E-0003; 2.94799661513295E-0003; 2.94799661513295E-0003; 3.27038402210216E-0004; 3.11371891924696E-0004; 3.09291183527401E-0004; 2.86036207322333E-0004; 3.93131492477250E-0004; 3.59105790450888E-0004; 3.61553682683000E-0004; 3.25080088424526E-0004; 4.74137142222313E-0002; 4.47131995117650E-0002; 4.38964602685207E-0002; 4.02584028331552E-0002; 2.02049024838557E-0003; 1.93554838793127E-0003; 1.93738430710535E-0003; 1.80091431516509E-0003; 5.61203773134087E-0003; 5.33958732590676E-0003; 5.33053012464795E-0003; 4.93678665911267E-0003; 3.18654371315231E-0003; 3.04970653737722E-0003; 3.03355044864528E-0003; 2.80956830940700E-0003; 4.77950958319945E-0004; 4.57633452793412E-0004; 4.54206403668454E-0004; 4.19813517807275E-0004;0
11970,2.66E+05,1.20E+01,1.15E+01,5.78E-03,6.06E-03,6.15E-03,6.30E-03,4.74E-03,4.90E-03,4.79E-03,4.14E-03,1.67E-02,1.84E-02,1.66E-02,1.61E-02,2.65E-02,2.56E-02,2.43E-02,2.37E-02,1.56E-02,1.49E-02,1.20E-02,1.30E-02,3.05E-03,2.94E-03,2.95E-03,2.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,11970; 2.66166000000000E+0005; 1.20000000000000E+0001; 1.15200000000000E+0001; 5.78097364102472E-0003; 6.05760603203748E-0003; 6.14810127933002E-0003; 6.30250075338366E-0003; 4.73534609173930E-0003; 4.89703665206768E-0003; 4.78552592080673E-0003; 4.14005034177696E-0003; 1.67146008411615E-0002; 1.83615285644002E-0002; 1.66065212093239E-0002; 1.60909985209560E-0002; 2.65185385561391E-0002; 2.55505396313085E-0002; 2.43492259456856E-0002; 2.37071814660793E-0002; 1.55596069977547E-0002; 1.48566605033827E-0002; 1.19749658751429E-0002; 1.29991490530320E-0002; 3.05067627484300E-0003; 2.94474108014510E-0003; 2.94817217956851E-0003; 2.94817217956851E-0003; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000;0
12107,2.34E+04,2.03E+00,5.35E+00,2.11E-02,2.15E-02,2.09E-02,2.10E-02,4.40E-03,4.21E-03,4.24E-03,3.83E-03,1.48E-01,1.48E-01,1.47E-01,1.41E-01,1.13E-01,1.10E-01,1.09E-01,1.08E-01,1.75E-01,1.16E-01,1.15E-01,1.01E-01,4.80E-03,4.63E-03,4.71E-03,4.71E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,12107; 2.33740000000000E+0004; 2.03000000000000E+0000; 5.35000000000000E+0000; 2.10640711120696E-0002; 2.14694311636119E-0002; 2.09273231428747E-0002; 2.09615101351734E-0002; 4.39547043841008E-0003; 4.20500005274565E-0003; 4.23918704504439E-0003; 3.82894313745945E-0003; 1.47897812540414E-0001; 1.47697574442664E-0001; 1.47067557013159E-0001; 1.41499961124506E-0001; 1.12641255768322E-0001; 1.10184676178855E-0001; 1.08719519366052E-0001; 1.07659722604790E-0001; 1.74866465608081E-0001; 1.15830413764191E-0001; 1.15459240704947E-0001; 1.00846743425255E-0001; 4.80083048995235E-0003; 4.62501167241594E-0003; 4.71292108118414E-0003; 4.71292108118414E-0003; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000;0
12108,6.79E+05,5.90E+01,1.56E+02,2.11E-02,2.15E-02,2.09E-02,2.10E-02,4.40E-03,4.20E-03,4.24E-03,3.83E-03,1.48E-01,1.48E-01,1.47E-01,1.42E-01,1.13E-01,1.10E-01,1.09E-01,1.08E-01,1.75E-01,1.16E-01,1.15E-01,1.01E-01,4.80E-03,4.63E-03,4.71E-03,4.71E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,12108; 6.79381000000000E+0005; 5.89600000000000E+0001; 1.55590000000000E+0002; 2.10613423087881E-0002; 2.14694831090501E-0002; 2.09274237341447E-0002; 2.09645579938639E-0002; 4.39797336601847E-0003; 4.20356459454742E-0003; 4.23817842939879E-0003; 3.82970157248770E-0003; 1.47896850960335E-0001; 1.47697233310803E-0001; 1.47066623008875E-0001; 1.41501188844083E-0001; 1.12639803682695E-0001; 1.10185245918089E-0001; 1.08718358645019E-0001; 1.07656923719018E-0001; 1.74868757612481E-0001; 1.15833013961896E-0001; 1.15456798543293E-0001; 1.00847407839471E-0001; 4.79771275005446E-0003; 4.62649188736733E-0003; 4.71487478606550E-0003; 4.71487478606550E-0003; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000; 0.00000000000000E+0000;0
12109,8.91E+05,5.17E+03,3.86E+03,8.43E-01,8.20E-01,8.41E-01,8.30E-01,4.89E-01,4.59E-01,4.69E-01,4.39E-01,1.70E+00,1.70E+00,1.67E+00,1.62E+00,4.71E+00,4.54E+00,4.53E+00,4.37E+00,1.24E+00,1.16E+00,1.17E+00,1.08E+00,2.79E-01,2.74E-01,2.75E-01,2.75E-01,1.05E-02,9.67E-03,9.61E-03,9.77E-03,2.21E-02,2.02E-02,2.03E-02,1.99E-02,1.28E+00,1.21E+00,1.19E+00,1.17E+00,1.06E-01,1.03E-01,1.03E-01,1.06E-01,1.33E-01,1.30E-01,1.29E-01,1.29E-01,7.12E-02,7.18E-02,7.14E-02,7.10E-02,1.19E-02,1.20E-02,1.19E-02,1.20E-02,0,12109; 8.90879000000000E+0005; 5.17078000000000E+0003; 3.86253000000000E+0003; 8.43167817720594E-0001; 8.19866091824215E-0001; 8.40909517607875E-0001; 8.30070855934338E-0001; 4.89318688949046E-0001; 4.58931456752571E-0001; 4.69009364467347E-0001; 4.39448877182769E-0001; 1.70021013723448E+0000; 1.70040849450720E+0000; 1.66656243940205E+0000; 1.61604937601492E+0000; 4.70598247225954E+0000; 4.53618890308331E+0000; 4.52827421725363E+0000; 4.37045640434922E+0000; 1.23662497283928E+0000; 1.15502056019261E+0000; 1.16682794343062E+0000; 1.08306915040520E+0000; 2.79462973157889E-0001; 2.74496224935630E-0001; 2.75406131262254E-0001; 2.75406131262254E-0001; 1.04705218514856E-0002; 9.67196724966637E-0003; 9.60687326094297E-0003; 9.76653292619760E-0003; 2.21460513209925E-0002; 2.01549184651405E-0002; 2.03067617262374E-0002; 1.98659677868507E-0002; 1.28074716479416E+0000; 1.20801321762656E+0000; 1.18567790681474E+0000; 1.17288604106618E+0000; 1.05970322748451E-0001; 1.03270844283026E-0001; 1.03384374349973E-0001; 1.05930984452116E-0001; 1.33204212487261E-0001; 1.29668378776959E-0001; 1.29445034638485E-0001; 1.29169666564141E-0001; 7.12355040492279E-0002; 7.17597156788882E-0002; 7.14005455009518E-0002; 7.10325338166731E-0002; 1.19493598905736E-0002; 1.19738342052314E-0002; 1.18846503151694E-0002; 1.19775502006506E-0002;0
12110,1.00E+06,8.26E+03,4.53E+03,1.09E+00,1.07E+00,1.09E+00,1.08E+00,9.57E-01,8.99E-01,9.17E-01,8.59E-01,1.55E+00,1.55E+00,1.52E+00,1.48E+00,5.45E+00,5.27E+00,5.23E+00,5.09E+00,1.26E+00,1.15E+00,1.15E+00,1.10E+00,3.83E-01,3.76E-01,3.77E-01,3.77E-01,8.17E-03,7.48E-03,7.43E-03,6.97E-03,1.23E-02,1.09E-02,1.10E-02,1.01E-02,8.73E-01,8.07E-01,7.92E-01,7.34E-01,4.76E-02,4.65E-02,4.65E-02,4.39E-02,1.12E-01,1.09E-01,1.09E-01,1.02E-01,6.80E-02,6.17E-02,6.14E-02,5.76E-02,1.46E-02,1.27E-02,1.26E-02,1.18E-02,0,12110; 1.00000200000000E+0006; 8.26361000000000E+0003; 4.52980000000000E+0003; 1.09311995987880E+0000; 1.07060824691136E+0000; 1.09260968692674E+0000; 1.07791416837258E+0000; 9.57003451289901E-0001; 8.99244320232821E-0001; 9.16779444979923E-0001; 8.58605246259827E-0001; 1.55438730218430E+0000; 1.55462976745279E+0000; 1.52304033291477E+0000; 1.47718391777828E+0000; 5.44559150607726E+0000; 5.27117861289392E+0000; 5.23058896804581E+0000; 5.08532167867171E+0000; 1.25529863095525E+0000; 1.15447212027950E+0000; 1.15235545784616E+0000; 1.09651949645872E+0000; 3.82971151865915E-0001; 3.76200845771824E-0001; 3.77416710920003E-0001; 3.77416710920003E-0001; 8.16790603861715E-0003; 7.47829554569201E-0003; 7.42909473085163E-0003; 6.97247463952561E-0003; 1.23434684637480E-0002; 1.09406173881716E-0002; 1.10199551290395E-0002; 1.00675597735562E-0002; 8.72948596568560E-0001; 8.06520875542724E-0001; 7.91821133252711E-0001; 7.34005038839237E-0001; 4.75554984963089E-0002; 4.64798157161677E-0002; 4.65318704065788E-0002; 4.38697752741481E-0002; 1.11934821792456E-0001; 1.08960398517559E-0001; 1.08806289236736E-0001; 1.02104704466390E-0001; 6.79936996290391E-0002; 6.17471367796990E-0002; 6.14410871634878E-0002; 5.76076473417829E-0002; 1.45927790336200E-0002; 1.26561390712835E-0002; 1.25599063870365E-0002; 1.17795426509603E-0002;0
