MLSOACode;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
E02000011; 1.59408400000000E+0006; 5.74199000000000E+0003; 4.43698000000000E+0003; 4.71419872925347E-0001; 4.81947526091880E-0001; 4.82232899181252E-0001; 4.68396923308866E-0001; 2.87736279322017E-0001; 2.61025286544945E-0001; 2.59092125554328E-0001; 2.54975377050251E-0001; 1.95330510819463E+0000; 1.97039197409591E+0000; 1.98013862879000E+0000; 1.90667185124761E+0000; 2.65500917668192E+0000; 2.60803311396858E+0000; 2.57903197529486E+0000; 2.46492456084684E+0000; 3.52901621725783E+0000; 3.37401258333052E+0000; 3.03557499459273E+0000; 3.07507628749539E+0000; 4.38556923814847E-0001; 4.31196732910805E-0001; 4.24670819670801E-0001; 4.24670819670801E-0001; 2.79336213228320E-0003; 2.97310779208865E-0003; 2.95234036525853E-0003; 3.08159969432181E-0003; 9.47646330984615E-0003; 8.97253095604101E-0003; 9.04550339721302E-0003; 8.46730958953608E-0003; 5.51836219215068E-0001; 5.36926782211015E-0001; 5.26487569638052E-0001; 5.01880818481587E-0001; 4.39019106479541E-0002; 5.09897618132543E-0002; 5.10274296288151E-0002; 5.26689873020104E-0002; 8.98108856813135E-0002; 8.91489776599662E-0002; 8.88710521995260E-0002; 8.26542155602074E-0002; 6.08565095238732E-0002; 5.28395666492839E-0002; 5.25584186570942E-0002; 4.33989092477655E-0002; 2.33531146940928E-0002; 2.42395257606553E-0002; 2.40444551720855E-0002; 2.29627586815034E-0002;0
E02000012; 1.30031300000000E+0006; 7.40597000000000E+0003; 3.23900000000000E+0003; 1.12547006464165E+0000; 1.11484924632495E+0000; 1.10764883735562E+0000; 1.07600190831468E+0000; 1.38533294549556E-0001; 1.25364442021752E-0001; 1.27208307875378E-0001; 1.27148961433581E-0001; 1.09840018602897E+0000; 1.10800500379700E+0000; 1.11348322467649E+0000; 1.07217739886140E+0000; 5.55336813584261E+0000; 5.37032430762095E+0000; 5.18649097858409E+0000; 5.09082583126710E+0000; 5.47445027347069E-0001; 5.31376188115326E-0001; 5.49186441577061E-0001; 4.07997744919491E-0001; 6.42155978693813E-0001; 6.31377927422582E-0001; 6.21823238083945E-0001; 6.21823238083945E-0001; 4.73059617781454E-0003; 4.49953133342356E-0003; 4.46924357836471E-0003; 4.08138473242271E-0003; 1.14101435507201E-0002; 1.08881406765754E-0002; 1.09715417412302E-0002; 9.74616062496537E-0003; 8.00667339851968E-0001; 7.83224051074714E-0001; 7.68723327439670E-0001; 6.99452685692848E-0001; 1.02090277547400E-0001; 1.03481143934059E-0001; 1.03576747891332E-0001; 9.05768922576973E-0002; 9.66527915036909E-0002; 9.72903268000310E-0002; 9.71104438721598E-0002; 9.25852776851792E-0002; 5.35591980247734E-0002; 5.21720188430782E-0002; 5.19040819490504E-0002; 4.33781227952819E-0002; 7.04159578410182E-0003; 7.02658359246395E-0003; 6.97241679573552E-0003; 6.47877028357349E-0003;0
E02000013; 1.30451200000000E+0006; 7.59205000000000E+0003; 2.98003000000000E+0003; 9.63984229684196E-0001; 9.86211177105686E-0001; 9.83411620800708E-0001; 9.35570903387347E-0001; 5.78427956236249E-0002; 6.03801779260495E-0002; 5.31171879847944E-0002; 4.65371105655465E-0002; 6.07544584421793E-0001; 6.12859733534325E-0001; 6.15889523417648E-0001; 5.93039256430005E-0001; 4.25498613999109E+0000; 4.00357807307975E+0000; 3.95475000277225E+0000; 3.71628060792222E+0000; 1.48376842946725E+0000; 1.55937788916451E-0001; 1.86264477885479E-0001; 1.41843573562847E-0001; 6.42898346129385E-0001; 6.32108958339354E-0001; 6.22541532422376E-0001; 6.22541532422376E-0001; 4.19049614830337E-0003; 4.27187859902950E-0003; 4.24282593920039E-0003; 4.29323055384367E-0003; 7.54616586657742E-0003; 7.69615459834579E-0003; 7.75522250613088E-0003; 7.68819136929624E-0003; 5.49373021198837E-0001; 5.59983542613293E-0001; 5.49561425947668E-0001; 5.40352870385990E-0001; 4.94947063393548E-0002; 5.43866667081105E-0002; 5.44361087346269E-0002; 5.44327834301886E-0002; 9.28586888986861E-0002; 8.61681763688829E-0002; 8.59884349131932E-0002; 7.78919311620817E-0002; 5.23010882692332E-0002; 5.10462233838432E-0002; 5.07815116489545E-0002; 4.72660523016203E-0002; 8.92231685595280E-0003; 8.48127647782410E-0003; 8.41582048519706E-0003; 7.86574512469766E-0003;0
E02000014; 1.19301900000000E+0006; 8.84303000000000E+0003; 3.97802000000000E+0003; 7.76589154437906E-0001; 7.85103967138570E-0001; 8.39359285428368E-0001; 7.97433207716331E-0001; 6.45785395350235E-0001; 6.59947310449621E-0001; 6.31241884365493E-0001; 5.39318899417299E-0001; 1.20945304024580E+0000; 1.22003553235636E+0000; 1.22606394358235E+0000; 1.18057509225061E+0000; 4.64881062782126E+0000; 4.58106673702116E+0000; 4.48662386048799E+0000; 4.24620323863452E+0000; 6.38379315809754E+0000; 9.22284434599347E-0001; 5.50013726926410E-0001; 4.82990734672014E-0001; 8.30044633207719E-0001; 8.16113130067195E-0001; 8.03760637784283E-0001; 8.03760637784283E-0001; 3.97718981315355E-0003; 3.95948789770946E-0003; 3.93374835579347E-0003; 3.75491116679349E-0003; 9.74275151630685E-0003; 9.29101777137967E-0003; 9.36039014271460E-0003; 8.78215946688429E-0003; 6.85040684608892E-0001; 6.67608986511910E-0001; 6.55356677501808E-0001; 6.20630877818161E-0001; 8.57184157420267E-0002; 1.01569763376984E-0001; 1.01675496439501E-0001; 1.00255707134856E-0001; 8.95868105397212E-0002; 8.89862850190343E-0002; 8.88386414756277E-0002; 8.50321555389728E-0002; 7.12415979197949E-0002; 6.57134332556512E-0002; 6.53761400019193E-0002; 6.24941724815928E-0002; 1.86770517699808E-0002; 1.87554186280820E-0002; 1.86121766420290E-0002; 1.79628512463341E-0002;0
E02000015; 1.36164400000000E+0006; 6.71505000000000E+0003; 3.07398000000000E+0003; 4.60093841169087E-0001; 4.74681448395264E-0001; 5.15593666796204E-0001; 4.87353730567625E-0001; 7.78672525042888E-0001; 6.95003269550242E-0001; 6.73625254022437E-0001; 5.85923219003233E-0001; 8.27005936377553E-0001; 8.34242102505984E-0001; 8.38363077863612E-0001; 8.07261891142092E-0001; 3.02071802902130E+0000; 2.94705807815530E+0000; 2.86060956411152E+0000; 2.73626928737192E+0000; 3.01802025939393E-0001; 2.77770757881464E-0001; 2.07182151379754E-0001; 1.94114664694407E-0001; 5.52818846742192E-0001; 5.43541014193573E-0001; 5.35315076219508E-0001; 5.35315076219508E-0001; 3.13975481880894E-0003; 3.27003649322162E-0003; 3.24781986277158E-0003; 3.32620684190662E-0003; 9.08769172650268E-0003; 8.56036113959423E-0003; 8.62969379386661E-0003; 8.03881526023692E-0003; 5.83883983836944E-0001; 5.64071779655989E-0001; 5.53170875539398E-0001; 5.23389188993928E-0001; 3.81810819097285E-0002; 4.29895152661886E-0002; 4.30188579856510E-0002; 4.43713058438397E-0002; 9.16290969193578E-0002; 9.03101835976975E-0002; 9.00357034162129E-0002; 8.34140576696644E-0002; 5.92283630710226E-0002; 5.17828575983136E-0002; 5.15049401268349E-0002; 4.24335964868898E-0002; 2.16260872617735E-0002; 2.24111307619024E-0002; 2.22297927556253E-0002; 2.11701852376705E-0002;0
E02000016; 9.12845000000000E+0005; 5.71200000000000E+0003; 8.15300000000000E+0003; 8.40115594251711E-0001; 8.41865730079509E-0001; 8.59249412200719E-0001; 9.37438027746612E-0001; 8.52746335150548E-0001; 8.28485538375670E-0001; 6.81295926371592E-0001; 7.36043351445957E-0001; 7.27219390449513E+0000; 7.33582143997549E+0000; 7.37208695550173E+0000; 7.09856830010426E+0000; 3.20964031088415E+0000; 3.19452386438695E+0000; 3.00949067583405E+0000; 3.06669454378555E+0000; 2.83457263458857E+0000; 2.85261797935107E+0000; 2.27880552873348E+0000; 2.25650846064055E+0000; 8.61804272862520E-0001; 8.47339734766196E-0001; 8.34516034983308E-0001; 8.34516034983308E-0001; 1.50299088771366E-0002; 1.55114932338961E-0002; 1.54019456108056E-0002; 1.38814095957865E-0002; 8.34550299879115E-0002; 9.03997990526432E-0002; 9.11416215414246E-0002; 8.75246741639759E-0002; 2.08658396521428E+0000; 2.23705162726866E+0000; 2.19215185821656E+0000; 2.11433878092654E+0000; 1.26302656922531E-0001; 1.47098572426898E-0001; 1.47213872550745E-0001; 1.48093004731482E-0001; 3.56531368098997E-0001; 3.93054245506878E-0001; 3.91506447640451E-0001; 3.81701935373855E-0001; 3.52611664105678E-0001; 4.07104228385685E-0001; 4.04733822911165E-0001; 4.08264982994732E-0001; 2.50689856147714E-0001; 2.82734786880227E-0001; 2.80371259395741E-0001; 2.73929208875328E-0001;0
E02000017; 8.76572000000000E+0005; 7.57100000000000E+0003; 3.35599000000000E+0003; 1.34431986269802E+0000; 1.33246262625745E+0000; 1.34015083601819E+0000; 1.29110118813393E+0000; 2.14772528069441E-0001; 1.94714369593783E-0001; 1.96668718870147E-0001; 1.72975733803392E-0001; 1.36933415300620E+0000; 1.38131601877025E+0000; 1.38815292039349E+0000; 1.33664754089701E+0000; 6.29117104306508E+0000; 6.12355384925466E+0000; 6.03572260326585E+0000; 5.90797572348924E+0000; 6.42088972282793E-0001; 5.75618697467763E-0001; 5.55656387667218E-0001; 4.83137618673422E-0001; 9.66166105295562E-0001; 9.49950098262603E-0001; 9.35574359745957E-0001; 9.35574359745957E-0001; 9.96748083656807E-0003; 1.02288507970973E-0002; 1.01572247491197E-0002; 8.98268779146462E-0003; 2.30483506349568E-0002; 2.25635074047373E-0002; 2.27397074827623E-0002; 2.08591981504039E-0002; 1.31996401111453E+0000; 1.33085351453234E+0000; 1.30526869019472E+0000; 1.22221763641876E+0000; 1.24986411887552E-0001; 1.33940449259826E-0001; 1.34070938896324E-0001; 1.30936583036822E-0001; 2.07388663898015E-0001; 2.14302010048817E-0001; 2.13638101698653E-0001; 2.04842683465356E-0001; 1.71076601698559E-0001; 1.96258757417359E-0001; 1.95127196088491E-0001; 2.03369661231401E-0001; 9.04075698199776E-0002; 1.03083426874347E-0001; 1.02231337361769E-0001; 1.04807400734580E-0001;0
E02000018; 1.35771400000000E+0006; 7.38400000000000E+0003; 2.90102000000000E+0003; 9.26210776275080E-0001; 9.17382648216180E-0001; 9.26548689822659E-0001; 8.86912750732105E-0001; 1.32256873783742E-0001; 1.23595894799883E-0001; 1.23176004216004E-0001; 1.16034332971571E-0001; 6.05300359051684E-0001; 6.10595655201606E-0001; 6.13614091717677E-0001; 5.90849447092720E-0001; 3.71648233083271E+0000; 3.56424635007798E+0000; 3.47707600546912E+0000; 3.31180407844147E+0000; 4.01234964629608E-0001; 7.41591932364583E-0001; 3.52876332560688E-0001; 2.89231883947718E-0001; 6.01751383972481E-0001; 5.91651729021310E-0001; 5.82697734682060E-0001; 5.82697734682060E-0001; 1.26501917677459E-0002; 1.31657642668142E-0002; 1.30721843269148E-0002; 1.15067172101254E-0002; 2.02362205884303E-0002; 2.17260165947889E-0002; 2.19039277833128E-0002; 2.08204856399674E-0002; 1.12085679902876E+0000; 1.23141649531869E+0000; 1.20676612662179E+0000; 1.17197961268270E+0000; 6.54203654957682E-0002; 7.96665450615106E-0002; 7.97179173375920E-0002; 8.29864889131431E-0002; 2.40039944794932E-0001; 2.51083638888232E-0001; 2.50115216832742E-0001; 2.30025209645466E-0001; 2.52585458193248E-0001; 2.84512949422244E-0001; 2.82852052627300E-0001; 2.91060097975725E-0001; 1.80998653908477E-0001; 1.90225484640335E-0001; 1.88644462906402E-0001; 1.72999965298910E-0001;0
E02000019; 3.29925000000000E+0006; 7.42800000000000E+0003; 5.46897999999999E+0003; 3.28322301007251E-0001; 3.25520017521624E-0001; 3.26973440414540E-0001; 3.16917156002315E-0001; 8.71232323106504E-0002; 8.31097630809271E-0002; 7.65355209067510E-0002; 7.98534190176749E-0002; 1.07813897097825E+0000; 1.08757490546316E+0000; 1.09294761539481E+0000; 1.05240041755719E+0000; 1.42854339733363E+0000; 1.37723098822446E+0000; 1.34505285724616E+0000; 1.32993900301819E+0000; 4.17290701532762E-0001; 4.81764673927899E-0001; 5.02210098254654E-0001; 4.62432931519305E-0001; 2.70435649723906E-0001; 2.65896185759667E-0001; 2.61872786225457E-0001; 2.61872786225457E-0001; 1.80400762176820E-0002; 1.81262311242039E-0002; 1.79940923338395E-0002; 1.55513758315765E-0002; 2.93710726424263E-0002; 3.00737022354949E-0002; 3.03260426906212E-0002; 2.66127662195262E-0002; 1.44477591593219E+0000; 1.55081284905280E+0000; 1.51846116264835E+0000; 1.37873537745364E+0000; 7.06683025718797E-0002; 7.40543287996476E-0002; 7.40874067476938E-0002; 6.78284084905141E-0002; 2.52544112869156E-0001; 3.10684004217092E-0001; 3.09230339121628E-0001; 3.30815672442505E-0001; 3.91231541138276E-0001; 4.44979400673254E-0001; 4.42318632676653E-0001; 4.57486740275481E-0001; 4.40685114888779E-0001; 4.51936634277266E-0001; 4.48168308626943E-0001; 3.53823046126091E-0001;0
E02000020; 4.35625000000000E+0006; 7.22008999999998E+0003; 7.63004000000000E+0003; 2.96507694424245E-0001; 2.89354244872022E-0001; 2.98552439351952E-0001; 2.90658674161278E-0001; 4.36046985449709E-0002; 4.31862057218477E-0002; 4.66713311452212E-0002; 3.81714719967506E-0002; 1.28745863223338E+0000; 1.29872324312284E+0000; 1.30514421231239E+0000; 1.25671966614912E+0000; 1.31245586106143E+0000; 1.29102559567094E+0000; 1.26684315690860E+0000; 1.22752448523679E+0000; 6.43730613261008E-0001; 6.10423930347281E-0001; 5.11649273140596E-0001; 5.00357828396979E-0001; 2.11806974443636E-0001; 2.08252143891302E-0001; 2.05099401872343E-0001; 2.05099401872343E-0001; 7.74203861297275E-0003; 8.26881023040690E-0003; 8.20864369804053E-0003; 6.85033706098544E-0003; 1.23011471210602E-0002; 1.30413055298965E-0002; 1.31490078156220E-0002; 1.17889454478751E-0002; 6.56355103083666E-0001; 7.17414332789581E-0001; 7.02768053562889E-0001; 6.49278224353557E-0001; 3.25508801582778E-0002; 3.98414601390172E-0002; 3.98644680725615E-0002; 3.86700208984362E-0002; 1.30030358418008E-0001; 1.49782171471997E-0001; 1.49108075706059E-0001; 1.45297904260267E-0001; 1.60027357952870E-0001; 1.97061666764935E-0001; 1.95871988889107E-0001; 2.13273061981224E-0001; 1.13372824171432E-0001; 1.29979101563780E-0001; 1.28897414227970E-0001; 1.32001126812235E-0001;0
E02000021; 3.29688900000000E+0006; 7.42818000000000E+0003; 9.68605000000000E+0003; 2.45596065878023E-0001; 2.43934716919953E-0001; 2.48296480734735E-0001; 2.39975228009714E-0001; 2.32231211033843E-0001; 2.14434268710642E-0001; 2.15680115959768E-0001; 1.94095321557264E-0001; 2.44103410613784E+0000; 2.46238999372386E+0000; 2.47456471317306E+0000; 2.38275659819449E+0000; 1.46488555377301E+0000; 1.39466638821404E+0000; 1.33504161597944E+0000; 1.28871691494757E+0000; 3.02277250880753E-0001; 7.09988614408322E-0001; 8.28486585536329E-0001; 6.15132690519226E-0001; 3.05730797210068E-0001; 3.00599039478328E-0001; 2.96049884392813E-0001; 2.96049884392813E-0001; 1.08185564963442E-0002; 1.12635588266232E-0002; 1.11822243670974E-0002; 1.14803122181223E-0002; 1.92086093793381E-0002; 1.89708039012525E-0002; 1.91264439163944E-0002; 1.71295427032096E-0002; 9.93569396391152E-0001; 1.02110022799950E+0000; 1.00037462188081E+0000; 9.25236850966785E-0001; 5.71672527519097E-0002; 6.11824535162899E-0002; 6.12279509534193E-0002; 6.16905082309012E-0002; 1.47231507058035E-0001; 1.86175201107086E-0001; 1.85411647466617E-0001; 2.30587278522406E-0001; 2.11391238069763E-0001; 2.44677910976684E-0001; 2.43230545398720E-0001; 2.64777633021137E-0001; 2.56596092745749E-0001; 2.71139725938203E-0001; 2.68888918555711E-0001; 2.04514373160459E-0001;0
E02000022; 7.96628000000000E+0005; 6.20404000000000E+0003; 4.19898000000000E+0003; 1.33367695636193E+0000; 1.23193303724972E+0000; 1.34585442594875E+0000; 1.25382539917166E+0000; 1.22433895628063E+0000; 1.48757735888734E+0000; 1.52626812310693E+0000; 1.40096456908334E+0000; 2.61976190258377E+0000; 2.64267569311497E+0000; 2.65574433336972E+0000; 2.55721272698671E+0000; 3.38032254583205E+0000; 3.24551603731188E+0000; 3.45266643078659E+0000; 3.23676482446572E+0000; 1.59357579755748E+0000; 1.59098181597993E+0000; 1.45801582781011E+0000; 1.48978515217899E+0000; 9.06862379266508E-0001; 8.91640542282983E-0001; 8.78146450072444E-0001; 8.78146450072444E-0001; 1.92682877506773E-0002; 2.10407415200275E-0002; 2.08881290805127E-0002; 1.82514446795068E-0002; 7.15518765477767E-0002; 7.78728975049927E-0002; 7.85112903857797E-0002; 7.52647294189759E-0002; 2.04631815339097E+0000; 2.25609820966149E+0000; 2.21005811756829E+0000; 2.11178330131825E+0000; 1.09280107662931E-0001; 1.37594085783908E-0001; 1.37683217180507E-0001; 1.37274960992547E-0001; 3.83536268614218E-0001; 4.51282148548369E-0001; 4.49303345565027E-0001; 4.46857390888898E-0001; 4.65986679516261E-0001; 5.54428239229265E-0001; 5.51136396073835E-0001; 5.91531690779833E-0001; 3.50545041642762E-0001; 3.97748714025966E-0001; 3.94435519458811E-0001; 4.02370076630991E-0001;0
E02000023; 1.74539400000000E+0006; 5.70797000000000E+0003; 3.93896000000000E+0003; 5.92361836078586E-0001; 5.61359428871323E-0001; 5.25060955869639E-0001; 4.83317689026402E-0001; 3.97458373975856E-0001; 3.88693883789414E-0001; 3.69988944626981E-0001; 3.38648465618651E-0001; 1.24362547273347E+0000; 1.25450878165997E+0000; 1.26070911921325E+0000; 1.21393872665027E+0000; 1.87761127927976E+0000; 1.77080675162860E+0000; 1.72548217358185E+0000; 1.56258787806611E+0000; 8.01659740125508E-0001; 8.01143377798284E-0001; 7.88487693608272E-0001; 6.70028289408800E-0001; 3.84514651826491E-0001; 3.78060874878911E-0001; 3.72338900094638E-0001; 3.72338900094638E-0001; 1.28719742743854E-0002; 1.30442476587942E-0002; 1.29494776762549E-0002; 1.02269172461919E-0002; 2.06626685532865E-0002; 2.18018050514826E-0002; 2.19833657633728E-0002; 1.96268045205352E-0002; 1.08348238447482E+0000; 1.18499974123674E+0000; 1.16067184851403E+0000; 1.06895484597130E+0000; 5.78382707722472E-0002; 6.54965879326808E-0002; 6.55299438271563E-0002; 6.00652018526329E-0002; 2.13818020170642E-0001; 2.42940332196350E-0001; 2.41855611588749E-0001; 2.26004759726557E-0001; 2.84072793748397E-0001; 3.25066991847657E-0001; 3.23131565123502E-0001; 3.31681531125866E-0001; 2.46285143567668E-0001; 2.56513499695582E-0001; 2.54375910089419E-0001; 2.27445799771613E-0001;0
E02000024; 3.75364100000000E+0006; 9.24306000000000E+0003; 7.34207000000000E+0003; 3.77441870050656E-0001; 3.73366496677316E-0001; 3.71724073096278E-0001; 3.65511292506657E-0001; 2.50441951716265E-0001; 2.46123161716206E-0001; 2.33593348638364E-0001; 2.20805034645089E-0001; 8.33592342127034E-0001; 8.55838626790391E-0001; 8.09630888683850E-0001; 8.41028166577245E-0001; 2.81858386048087E+0000; 2.74173339344714E+0000; 2.69369762810228E+0000; 2.63663300360696E+0000; 7.99594879554990E-0001; 9.30569903319405E-0001; 7.31381232224572E-0001; 6.93120055553392E-0001; 1.00241241691252E-0001; 9.64993953225657E-0002; 9.69299057883135E-0002; 9.69299057883135E-0002; 4.16384151016191E-0003; 3.95506400611004E-0003; 3.92924432643924E-0003; 3.90260352621354E-0003; 1.01586602102650E-0002; 9.87120719230467E-0003; 9.94340497739121E-0003; 9.71668446862112E-0003; 6.38353686667493E-0001; 6.39819873447951E-0001; 6.27671698956904E-0001; 6.15237744100879E-0001; 8.33829068141825E-0002; 8.42720587276515E-0002; 8.43666396508272E-0002; 8.69030506330463E-0002; 8.52190540224324E-0002; 8.60746312287677E-0002; 8.58957485952887E-0002; 8.47843163064206E-0002; 4.37486949277166E-0002; 4.21303271377500E-0002; 4.19151023167486E-0002; 4.15529577401645E-0002; 1.11654452461918E-0002; 1.19564580474138E-0002; 1.18627894804102E-0002; 1.06551340272566E-0002;0
E02000025; 2.40192000000000E+0006; 7.62103000000000E+0003; 3.06306000000000E+0003; 4.35391365370413E-0001; 4.25268090322263E-0001; 4.31542085585717E-0001; 4.14754573814312E-0001; 3.73654605615356E-0001; 3.56117313151001E-0001; 3.71278177229906E-0001; 3.52117326306383E-0001; 3.19822005789584E-0001; 3.28356892111881E-0001; 3.10627782020959E-0001; 3.22673368154791E-0001; 2.89025467221352E+0000; 2.81391800562594E+0000; 2.76449203080458E+0000; 2.68584870497818E+0000; 1.47993211214894E+0000; 2.60360204986696E-0001; 2.34799413133116E-0001; 2.47580046693239E-0001; 1.17822788953008E-0001; 1.13424481115260E-0001; 1.13930592588334E-0001; 1.13930592588334E-0001; 3.02953983844888E-0003; 2.80326537856473E-0003; 2.78515771857400E-0003; 2.78016741857655E-0003; 6.55616108330991E-0003; 6.10689150353994E-0003; 6.15270721018315E-0003; 5.85989541699973E-0003; 4.47542888444191E-0001; 4.29405476760144E-0001; 4.21457402190880E-0001; 4.04361394826300E-0001; 4.12052397655696E-0002; 4.11781020389168E-0002; 4.12180244388964E-0002; 4.22184132450508E-0002; 5.91707474963712E-0002; 5.55854783448736E-0002; 5.54812048382603E-0002; 5.32806726460536E-0002; 2.96106341715060E-0002; 2.72623415727083E-0002; 2.71208071594475E-0002; 2.79174491457063E-0002; 5.71674509707303E-0003; 5.01957642409664E-0003; 4.98126993078292E-0003; 4.45947465771675E-0003;0
E02000026; 1.46574000000000E+0006; 6.16897000000000E+0003; 2.47598000000000E+0003; 6.18150054084608E-0001; 6.05690282646202E-0001; 5.92605583365779E-0001; 5.85957313752344E-0001; 3.86762810226362E-0001; 3.88009394852401E-0001; 3.70953397517099E-0001; 3.43548317856868E-0001; 3.60845205248920E-0001; 3.70475433637928E-0001; 3.50472913988683E-0001; 3.64062758082582E-0001; 4.09085405642033E+0000; 3.97768331585342E+0000; 3.89667805680214E+0000; 3.83338277303848E+0000; 5.67907849374072E-0001; 5.43510273894720E-0001; 4.92296798606193E-0001; 4.61479148749836E-0001; 1.55338182848154E-0001; 1.49539375843505E-0001; 1.50206593792479E-0001; 1.50206593792479E-0001; 2.63203345226900E-0003; 2.52806053737688E-0003; 2.51116007106109E-0003; 2.35196858189293E-0003; 5.98837260378646E-0003; 5.54818165624321E-0003; 5.59016023386632E-0003; 5.13330246700702E-0003; 4.67614718963470E-0001; 4.45883211516018E-0001; 4.37653385361224E-0001; 4.07871959948792E-0001; 2.51988289238537E-0002; 2.47915043209430E-0002; 2.48152584325850E-0002; 2.38072273932976E-0002; 5.82994436148418E-0002; 5.54578288037903E-0002; 5.53544789475642E-0002; 5.20410529616689E-0002; 3.00997305084352E-0002; 2.83705090632294E-0002; 2.82205076893851E-0002; 2.68507910944730E-0002; 5.14989140398981E-0003; 4.75720867973059E-0003; 4.72068186543515E-0003; 4.50393533199338E-0003;0
E02000027; 1.67426700000000E+0006; 9.39403000000000E+0003; 5.51998000000000E+0003; 5.96593660166252E-0001; 6.13912627417274E-0001; 6.29458993154213E-0001; 5.76259947606105E-0001; 4.42980195684243E-0001; 4.40933978896832E-0001; 4.17683907979817E-0001; 3.93942652305995E-0001; 1.07010694761257E+0000; 1.09866820939590E+0000; 1.03934299083293E+0000; 1.07965211835508E+0000; 4.37927565455735E+0000; 4.24297379364594E+0000; 4.20022312878946E+0000; 4.05594953836719E+0000; 1.27798044126299E+0000; 1.21069187960296E+0000; 1.23765760911339E+0000; 1.41149474004262E+0000; 2.15939723726656E-0001; 2.07879630050769E-0001; 2.08806021956755E-0001; 2.08806021956755E-0001; 3.76631798739880E-0003; 3.50327095911471E-0003; 3.48015718446766E-0003; 3.42486139910261E-0003; 6.87051837716495E-0003; 6.48112968392223E-0003; 6.52858451328607E-0003; 6.30971956751316E-0003; 5.25528689549369E-0001; 5.07018783355103E-0001; 4.97685318424619E-0001; 4.79010956701006E-0001; 5.72436152002106E-0002; 5.72025013178738E-0002; 5.72650926014313E-0002; 5.89616027511888E-0002; 6.63033284929135E-0002; 6.38430410464119E-0002; 6.37354494936301E-0002; 6.17563240166985E-0002; 3.45320475049133E-0002; 3.24314213010760E-0002; 3.22613066469628E-0002; 3.21204421678454E-0002; 6.86772290589495E-0003; 6.14083219346970E-0003; 6.09446827972341E-0003; 5.67569304703268E-0003;0
E02000028; 1.05562200000000E+0006; 5.58204000000000E+0003; 3.38999000000000E+0003; 8.04995975062299E-0001; 8.03482876364117E-0001; 7.87802861216866E-0001; 7.66578061717799E-0001; 6.58034209336158E-0001; 6.50356358101721E-0001; 6.81825069370471E-0001; 6.19358814001923E-0001; 1.14458963097945E+0000; 1.17512866032222E+0000; 1.11168330292299E+0000; 1.15479828902017E+0000; 5.43956581282481E+0000; 5.38052133197083E+0000; 5.27768014873942E+0000; 5.17241629897460E+0000; 6.37597319865319E-0001; 5.85545189055973E-0001; 4.97953514545459E-0001; 4.41372793528582E-0001; 2.05557464447652E-0001; 1.97884371385222E-0001; 1.98766471591131E-0001; 1.98766471591131E-0001; 7.37365264681666E-0003; 6.72708195524777E-0003; 6.68187932118257E-0003; 6.89545636012697E-0003; 1.53839270800969E-0002; 1.44872279373491E-0002; 1.45964496129612E-0002; 1.41298243354700E-0002; 9.74206628671712E-0001; 9.44685091156497E-0001; 9.27131762062089E-0001; 9.04041002154422E-0001; 1.14390456235073E-0001; 1.15006206948870E-0001; 1.15118456552123E-0001; 1.20434848647609E-0001; 1.32003370619840E-0001; 1.24470968052430E-0001; 1.24230031524446E-0001; 1.20339468926926E-0001; 6.57386881662679E-0002; 6.02592205392741E-0002; 5.99473439922788E-0002; 6.51173141582808E-0002; 1.41771897749928E-0002; 1.20812150059699E-0002; 1.19891876337462E-0002; 1.03979035182693E-0002;0
